"mRNA","logFC","FDR","Delta","YA","OA","start","end","diff_exp","gene"
"ENSG00000231419",-0.96583927249524,2.73320783230986e-05,-59.3489417897562,61.4480519480519,29.5092592592593,159006522,159030195,"No","LINC00689"
"ENSG00000187953",-0.175316700877283,0.739276868989105,-59.3595027087226,338.584415584416,276.935185185185,6710128,6753862,"No","PMS2CL"
"ENSG00000198839",-0.0633535802694822,0.940846283206201,-59.4104369780343,937.75974025974,841.37037037037,112206695,112343934,"No","ZNF277"
"ENSG00000125879",-3.53672461495064,3.14150555715114e-43,-59.4812776150789,16.8181818181818,0.981481481481482,16748358,16770062,"DOWN","OTOR"
"ENSG00000166261",-0.0922999231274436,0.898791381470223,-59.4831050045862,644.454545454545,565.935185185185,123723914,123741675,"No","ZNF202"
"ENSG00000182903",-0.092683528446634,0.898032960891221,-59.5395375694614,642.396103896104,558.898148148148,425815,499156,"No","ZNF721"
"ENSG00000092929",-0.0692331755941259,0.933129076284229,-59.5634588807879,860.331168831169,757.296296296296,75827225,75844552,"No","UNC13D"
"ENSG00000150627",-0.392966267268718,0.20485590033734,-59.5752171553425,151.603896103896,104.666666666667,176065841,176182818,"No","WDR17"
"ENSG00000215808",-0.212849034096239,0.650221181482458,-59.6032580932872,280.025974025974,207.824074074074,238476542,238486060,"No","LINC01139"
"ENSG00000072121",-0.0307021025716119,0.973735277143762,-59.6677420692059,1943.44155844156,1750.55555555556,67727374,67816590,"No","ZFYVE26"
"ENSG00000205791",-0.492458508186451,0.075862346653721,-59.6706218360986,121.168831168831,79.462962962963,12355406,12357067,"No","LOH12CR2"
"ENSG00000160752",-0.0365420712645084,0.969011750336658,-59.6988292820627,1633.7012987013,1480.97222222222,155308748,155320666,"No","FDPS"
"ENSG00000116329",-1.33310110347058,2.81642653452256e-09,-59.7125416346756,44.7922077922078,15.7407407407407,28812142,28871267,"No","OPRD1"
"ENSG00000115204",-0.0233050105194764,0.981059338057272,-59.725294036881,2562.76623376623,2374.94444444444,27309492,27325680,"No","MPV17"
"ENSG00000138379",-0.216449057824939,0.640572201585903,-59.7708612536582,276.142857142857,201.148148148148,190055700,190062729,"No","MSTN"
"ENSG00000124171",-0.494918319882787,0.0732111058501106,-59.7726352694802,120.772727272727,83.1111111111111,50731580,50756795,"No","PARD6B"
"ENSG00000088320",-0.420317828374365,0.160006950127481,-59.7833877448837,142.233766233766,105.361111111111,31475288,31484895,"No","REM1"
"ENSG00000154975",-0.543703768360798,0.0415439644608464,-59.8109450636382,110.006493506494,62.0092592592593,51630313,52160017,"No","CA10"
"ENSG00000151611",-0.133467033834059,0.82542961180661,-59.8148978839303,448.162337662338,381.231481481481,145599042,145660033,"No","MMAA"
"ENSG00000043591",-0.842306525818109,0.000356404190932519,-59.8311109475604,71.0324675324675,38.8518518518519,114043866,114046904,"No","ADRB1"
"ENSG00000176988",-2.2103146906341,2.35749620874797e-22,-59.8650816534729,27.0844155844156,5.49074074074074,147981337,148026665,"DOWN","FMR1NB"
"ENSG00000187736",-0.26863292872991,0.499301609596601,-59.8737444527626,222.883116883117,170.657407407407,219069357,219160865,"No","NHEJ1"
"ENSG00000162227",-0.115194554810566,0.860456744102756,-59.8749879208555,519.772727272727,440.592592592593,62771357,62787342,"No","TAF6L"
"ENSG00000250312",-0.190332126718447,0.704721510127202,-59.9632713766162,315.045454545455,255.740740740741,124501,202303,"No","ZNF718"
"ENSG00000247809",-0.411959406333785,0.172846714643773,-60.0925721031308,145.87012987013,100.87037037037,96110040,96327361,"No","NR2F2-AS1"
"ENSG00000185619",-0.0280451935334084,0.976671329240339,-60.0952042810582,2142.7987012987,1919.63888888889,705748,770640,"No","PCGF3"
"ENSG00000159082",-0.0696886826264718,0.932343478660351,-60.0960807153293,862.350649350649,762.601851851852,32628759,32728040,"No","SYNJ1"
"ENSG00000178234",-0.0271414213356567,0.977424797557878,-60.0992140149456,2214.2987012987,1987.90740740741,152025674,152122340,"No","GALNT11"
"ENSG00000163071",-0.123323534603085,0.845554620788656,-60.1530560080866,487.766233766234,394.907407407407,52051304,52097299,"No","SPATA18"
"ENSG00000188536",-0.225185235880989,0.617292655525015,-60.1537028160527,267.12987012987,221.777777777778,172876,173710,"No","HBA2"
"ENSG00000182141",-0.167105809983952,0.756701375477736,-60.1765383394806,360.11038961039,299.231481481481,21291160,21329425,"No","ZNF708"
"ENSG00000270959",-0.315838145088857,0.371522225851859,-60.1979300951178,190.597402597403,141.194444444444,188151206,188154057,"No","LPP-AS2"
"ENSG00000099994",-0.0589476655686639,0.945232577971558,-60.2085331685547,1021.38961038961,920.611111111111,24181487,24189106,"No","SUSD2"
"ENSG00000128045",-0.885587778657589,0.000149079289761391,-60.2487217986725,68.0324675324675,33.6296296296296,52862317,52866835,"No","RASL11B"
"ENSG00000251247",-0.256119380918805,0.533697382301031,-60.2795257233902,235.357142857143,181.555555555556,36850361,36913029,"No","ZNF345"
"ENSG00000135312",-0.395701355238814,0.199535549706459,-60.3007753554837,152.38961038961,113.398148148148,77460924,77463491,"No","HTR1B"
"ENSG00000182732",-0.420764165111259,0.160006950127481,-60.3277452315363,143.376623376623,88.1018518518518,71932429,72566530,"No","RGS6"
"ENSG00000155099",-0.0505255981708051,0.953681953709389,-60.3633258406206,1194.70779220779,1058.97222222222,90993802,91040872,"No","PIP4P2"
"ENSG00000138642",-0.056652685760965,0.948359148002294,-60.4094210011661,1066.31168831169,961.064814814815,88378739,88443097,"No","HERC6"
"ENSG00000069696",-0.721702174295264,0.00313864400175137,-60.4870776859024,83.8116883116883,46.4907407407407,637269,640706,"No","DRD4"
"ENSG00000188620",-0.278782038354594,0.470114573221387,-60.5880262447397,217.331168831169,168.574074074074,123135970,123139423,"No","HMX3"
"ENSG00000088386",-1.97983504707453,1.77077272289628e-18,-60.6163782269898,30.6168831168831,6.84259259259259,98683801,98752672,"DOWN","SLC15A1"
"ENSG00000143324",-0.0354535402611438,0.969028372580854,-60.617956659357,1709.78571428571,1575.03703703704,180632022,180890279,"No","XPR1"
"ENSG00000268119",-0.570994504939267,0.0290639144230723,-60.6477734889064,106.214285714286,67.787037037037,21444241,21463908,"No","LOC105372321"
"ENSG00000189190",-0.203904910874977,0.67197300144582,-60.6497944645402,297.441558441558,244.87037037037,52749942,52786807,"No","ZNF600"
"ENSG00000259430",-0.626190231485917,0.0135920731222233,-60.6509967067788,96.8571428571429,60.7314814814815,100372936,100437914,"No","ENSG00000259430"
"ENSG00000162929",-0.0859658016019443,0.908363640040832,-60.6600374199901,705.62987012987,606.694444444444,61065871,61138034,"No","SANBR"
"ENSG00000188283",-0.0955875215099752,0.893823321204784,-60.6664205510615,634.668831168831,554.916666666667,37217926,37248738,"No","ZNF383"
"ENSG00000198556",-0.186919817143577,0.714161307695609,-60.668832078601,324.571428571429,261.064814814815,99472890,99503650,"No","ZNF789"
"ENSG00000181754",-0.147956715928938,0.795998818637653,-60.7074091519597,410.305194805195,341.814814814815,109504178,109509738,"No","AMIGO1"
"ENSG00000204860",-1.00139139861894,1.24629919604562e-05,-60.7207329889847,60.6363636363636,27.6481481481481,38620474,38624990,"No","ENSG00000204860"
"ENSG00000196072",-0.0435169398301688,0.961234990758913,-60.7488002703215,1395.98051948052,1250.26851851852,100273280,100286680,"No","BLOC1S2"
"ENSG00000110693",-0.200985420836013,0.678812496778544,-60.7772082007291,302.396103896104,217.777777777778,15966449,16739591,"No","SOX6"
"ENSG00000122557",-0.0331135753696736,0.970667950443148,-60.8373787898911,1837.23376623377,1667.49074074074,35632659,35697459,"No","HERPUD2"
"ENSG00000139737",-0.387847576349765,0.212928818196974,-60.861847597847,156.922077922078,120.574074074074,77697687,77764242,"No","SLAIN1"
"ENSG00000188738",-0.997207807839345,1.40763666846108e-05,-60.8620531550779,61.0324675324675,28.9537037037037,185738804,185833290,"No","FSIP2"
"ENSG00000124549",-0.190246342182869,0.704721510127202,-60.867711205793,319.941558441558,260.675925925926,26421391,26432383,"No","ENSG00000124549"
"ENSG00000167536",-0.510004113998507,0.0621693246552375,-60.8693221772244,119.350649350649,76.9537037037037,28897781,28903079,"No","DHRS13"
"ENSG00000254122",-0.139174896632794,0.814173035986791,-60.8745575473269,437.396103896104,363.037037037037,141417645,141512975,"No","PCDHGB7"
"ENSG00000139323",-0.071077834618195,0.930871078392407,-60.88970396,856.662337662338,754.064814814815,89419718,89526047,"No","POC1B"
"ENSG00000132825",-0.120827204487754,0.850354846791424,-60.9055415764341,504.071428571429,438.87037037037,59936663,59940305,"No","PPP1R3D"
"ENSG00000070087",-0.00912714247233141,0.994873368507983,-60.9063107252512,6673.0974025974,6247.7037037037,149964904,150050788,"No","PFN2"
"ENSG00000130818",-0.0441203466877607,0.96020410767308,-60.9121495430616,1380.59090909091,1255.67592592593,9523223,9538645,"No","ZNF426"
"ENSG00000105497",-0.111048051194711,0.867310408866534,-60.9286044525784,548.668831168831,473.194444444444,51571283,51592510,"No","ZNF175"
"ENSG00000164100",-0.601254433826864,0.0195033485771749,-60.94143154288,101.357142857143,59.8333333333333,118033618,118258634,"No","NDST3"
"ENSG00000114388",-0.052919594030377,0.951394194298782,-60.9444724679834,1151.64285714286,1037.05555555556,50347330,50350826,"No","NPRL2"
"ENSG00000181778",-1.07436698734851,2.27806192021762e-06,-61.0296260086022,56.8051948051948,26.7592592592593,68536580,68540883,"No","TMEM252"
"ENSG00000105366",-0.736231175577703,0.00246255217861102,-61.045038187998,82.9155844155844,44.6666666666667,51450847,51458456,"No","SIGLEC8"
"ENSG00000004848",-0.559844953073033,0.0330305334970681,-61.0485473828276,109.045454545455,85.5462962962963,25003694,25016420,"No","ARX"
"ENSG00000157782",-0.33904892593823,0.316012820780735,-61.0640325313165,180.103896103896,130.638888888889,120640552,120667324,"No","CABP1"
"ENSG00000213903",-0.0818562343342469,0.914238452829288,-61.0971743866884,746.396103896104,643.62037037037,24311450,24318036,"No","LTB4R"
"ENSG00000189308",-0.0619435625717158,0.942727166263469,-61.114162402736,986.61038961039,877.62962962963,82909973,83012926,"No","LIN54"
"ENSG00000166946",-0.0349167750524492,0.969655674995483,-61.1245355169788,1750.57792207792,1628.80555555556,43185118,43197177,"No","CCNDBP1"
"ENSG00000287725",-0.632002460604576,0.0126008446404542,-61.1318743712062,96.7272727272727,61.6388888888889,69072915,69162440,"No","ENSG00000287725"
"ENSG00000150967",-0.145670975671025,0.800415750793991,-61.1496486573318,419.779220779221,359.62962962963,122920951,122981649,"No","ABCB9"
"ENSG00000244513",-0.495662361711335,0.0727225495422372,-61.1756786301775,123.422077922078,83.8148148148148,69013941,69056622,"No","ENSG00000244513"
"ENSG00000287038",-1.3466529236276,1.56650559775805e-09,-61.1940075295193,45.4415584415584,17.537037037037,29214322,29229229,"No","ENSG00000287038"
"ENSG00000182648",-0.248938795522588,0.551434177924433,-61.2292447844454,245.961038961039,190.861111111111,156388922,156640654,"No","RNF32-DT"
"ENSG00000108846",-0.114403441988066,0.861639162686211,-61.2333280048721,535.24025974026,511.157407407407,50634777,50692253,"No","ABCC3"
"ENSG00000233237",-0.227821974601716,0.609726751637142,-61.2560032619043,268.876623376623,207.407407407407,71343427,71420745,"No","LINC00472"
"ENSG00000225630",-0.015824323993994,0.9879807780854,-61.2696246423818,3871.86363636364,3542.13888888889,629640,630683,"No","MTND2P28"
"ENSG00000102287",-0.0459165451978876,0.958674868585094,-61.295606245336,1334.93506493506,1176.43518518519,151953124,151974680,"No","GABRE"
"ENSG00000250486",-0.510589977642564,0.061244335890331,-61.3238456264731,120.103896103896,81.5277777777778,164956948,164959122,"No","FAM218A"
"ENSG00000167528",-0.0502972697574685,0.953887733299951,-61.3450323991317,1219.64935064935,1100.82407407407,48337180,48351414,"No","ZNF641"
"ENSG00000224957",-1.39434788775657,4.36921198101367e-10,-61.3513070612891,44,14.7777777777778,536062,846561,"No","LINC01266"
"ENSG00000105289",-1.1360196193486,5.15084821895444e-07,-61.3598129463742,54.012987012987,24.8055555555556,3708362,3750813,"No","TJP3"
"ENSG00000023330",-0.0238504118051092,0.980762317779096,-61.3660254649186,2572.95454545455,2319.19444444444,52198086,52214327,"No","ALAS1"
"ENSG00000197951",-0.0851772337489391,0.908932889996493,-61.428825401678,721.188311688312,640.916666666667,56595300,56626481,"No","ZNF71"
"ENSG00000149292",-0.235974512036828,0.587390808001359,-61.4774895936986,260.525974025974,207.861111111111,113314579,113383544,"No","TTC12"
"ENSG00000010539",-0.114118246784114,0.862610516290604,-61.5327068715098,539.201298701299,461.703703703704,3222325,3236221,"No","ZNF200"
"ENSG00000159147",-0.0544764884774094,0.94955294703902,-61.5732892036028,1130.27272727273,1010.14814814815,33559542,33588706,"No","DONSON"
"ENSG00000234465",-0.187980739754941,0.711093908040924,-61.5905466611367,327.642857142857,269.157407407407,43575801,43583964,"No","PINLYP"
"ENSG00000172123",-0.151841063089434,0.788231020303216,-61.632681900373,405.902597402597,336.074074074074,35410922,35433283,"No","SLFN12"
"ENSG00000106560",-0.116863069216704,0.857972964008974,-61.6407159052183,527.461038961039,456.555555555556,150685697,150693641,"No","GIMAP2"
"ENSG00000246067",-0.206245228303224,0.665823313232416,-61.6579484795592,298.954545454545,240.527777777778,83072052,83107789,"No","ENSG00000246067"
"ENSG00000165060",-0.174156943962091,0.741375433102883,-61.746552859287,354.545454545455,293.666666666667,69035751,69079076,"No","FXN"
"ENSG00000105492",-0.975298401420272,2.26712209829211e-05,-61.8364518926463,63.4025974025974,30.787037037037,51517819,51531856,"No","SIGLEC6"
"ENSG00000254293",-4.35448069102554,7.77024071883461e-64,-61.8392809822912,14.2012987012987,0.935185185185185,154483917,154486150,"DOWN","ENSG00000254293"
"ENSG00000081138",-1.3402617920631,1.86640596574524e-09,-61.8435084051971,46.1428571428571,17,65750252,65890337,"No","CDH7"
"ENSG00000273733",-0.857839072027992,0.000261534185032631,-61.8479689397844,72.0974025974026,38.4722222222222,11221083,11221573,"No","ENSG00000273733"
"ENSG00000134072",-0.350068484555708,0.290896507875931,-61.8530095114339,176.688311688312,131.037037037037,9757347,9769992,"No","CAMK1"
"ENSG00000258952",-1.865806805587,1.3069728856148e-16,-61.9108621853867,33.1818181818182,7.40740740740741,60639216,60642589,"DOWN","ENSG00000258952"
"ENSG00000183833",-0.564175772333781,0.0319098963784293,-61.9824018968522,109.863636363636,71.1111111111111,119703022,119767102,"No","CFAP91"
"ENSG00000150457",-0.0306945535141682,0.973735277143762,-62.0045926208802,2020.05194805195,1811.93518518519,20973036,21061586,"No","LATS2"
"ENSG00000250317",-0.0452617643513391,0.958905792882662,-62.0197856486421,1370.24675324675,1244.22222222222,25861830,25929874,"No","SMIM20"
"ENSG00000230084",-0.554040959651295,0.0363307193213115,-62.0310014695301,111.961038961039,70.9259259259259,42601963,42654388,"No","ENSG00000230084"
"ENSG00000131732",-0.0561956234024873,0.948799555859907,-62.0425225828643,1104.04545454545,988.611111111111,81301587,81313297,"No","ZCCHC9"
"ENSG00000174125",-0.13316865086672,0.82612074886049,-62.0773448598706,466.155844155844,395.111111111111,38790677,38856817,"No","TLR1"
"ENSG00000105136",-0.152119102276618,0.787309332562812,-62.0803983109147,408.103896103896,343.685185185185,57487711,57496098,"No","ZNF419"
"ENSG00000196793",-0.255823852322507,0.534011111213431,-62.0804752282105,242.668831168831,194.944444444444,43556344,43574618,"No","ZNF239"
"ENSG00000144792",-0.21902600039207,0.635365624552972,-62.0824931371054,283.448051948052,226.675925925926,44578223,44599694,"No","ZNF660"
"ENSG00000166435",-0.125881934000175,0.840729819198017,-62.0851333319177,493.201298701299,427.259259259259,74807739,74949200,"No","XRRA1"
"ENSG00000135314",-0.286734487606297,0.449330410495735,-62.1115309873926,216.616883116883,166.962962962963,73241314,73310365,"No","KHDC1"
"ENSG00000069493",-0.128310377065329,0.836243199064079,-62.1347166860187,484.253246753247,404.083333333333,9664969,9699553,"No","CLEC2D"
"ENSG00000186017",-0.121572124503856,0.849109820033152,-62.1423019265877,511.155844155844,438.074074074074,36445119,36489902,"No","ZNF566"
"ENSG00000135966",-0.0376747474750589,0.967764417599254,-62.157217303413,1649.83766233766,1477.57407407407,105264391,105329735,"No","TGFBRAP1"
"ENSG00000213793",-0.203844544917157,0.67197300144582,-62.205677846635,305.162337662338,253.648148148148,52904417,52923481,"No","ZNF888"
"ENSG00000107951",-0.0653326741723781,0.938393583798551,-62.2556749141167,952.902597402597,848.490740740741,30309801,30374448,"No","MTPAP"
"ENSG00000135900",-0.0579647044194365,0.946080004621186,-62.2902263881909,1074.62337662338,943.592592592593,223957463,223967714,"No","MRPL44"
"ENSG00000184672",-1.35602498444563,1.05344925424091e-09,-62.3331224992899,45.9675324675325,19.5648148148148,84182787,84921844,"No","RALYL"
